folio,unidad,ciudad,trim,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro,estrato,upm,ponfin3
30911,252211,1,4,1,1,2,31,1,3,2,-2,2,2,6,2,6,1,-3,3,2,1,0,1,1,1,0,3,1,2,-6,-6,-6,-6,1,2,2,2,2,12,1209,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,312,1,1,2,1,1,1,2,2,2,9,6,10000,4,5,461,1,2,3,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,30,300970001,2,27,270040001,2,99,999999999,99,16,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280330291,1,2,2,-27,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,0,4,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,11,2022,0,0,-49,1,-50,-50,3,8,1,1011,1011252211,13.2922077864286
31011,252211,1,4,1,1,1,35,1,3,1,1,2,2,6,2,1,1,-3,5,1,3,1,2,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,1,2,2,207,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,712,2,2,2,2,2,2,2,2,2,10,6,1000,2,3,236,1,2,1,2,1,1,1705099,3,1,5,2,-21,-21,2,2,2,2,2,-22,-22,20,200140001,2,21,211320001,2,22,220060001,2,20,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,5,2,1,3,1,10000,2,6,3,10000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,1,0,-35,-35,0,48,48215,4821545384,6,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,15,2,1,1,1,4,1,4,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,1,3,1,1011,1011252211,13.2922077864286
31211,252211,1,4,1,1,1,26,1,3,2,-2,1,1,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,1,2,15,1502,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1312047,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,15,150140001,2,14,140080001,2,19,190390001,2,22,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,6,2,1,1,1,7000,2,4,3,7500,2,1,2,2,2,2,2,-31,-31,0,4,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,1,2,2,2,2,1,2,2,-37,-37,-37,2,2,2,2,10,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011252211,13.2922077864286
31511,242211,1,4,1,1,1,28,1,3,2,-2,2,2,6,2,1,1,-3,2,0,2,0,2,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,8,815,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,2,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,2,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,16,160520001,2,25,250080001,2,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,1,1011,1011242211,9.64141413722222
31611,242211,1,4,1,1,1,20,1,3,2,-2,2,2,6,2,6,1,-3,3,1,2,0,2,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,502,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,6,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,3,96,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,11,110110001,2,14,140370001,2,16,161120001,2,14,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,199999999,5,2,1,2,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,4,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,48,48215,4821545384,8,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,11,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011242211,9.64141413722222
31811,242211,1,4,1,1,1,33,1,2,1,1,2,2,6,2,1,1,-3,5,1,4,0,2,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,1,2,8,801,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,2,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,2,1,1,1705099,0,2,-20,1,12000,2,1,1,2,2,2,-22,-22,27,270040001,2,17,170060001,2,19,190470001,2,18,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,5,1,12000,2,7,1,12000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,3,2,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,15,2,2,2,2,4,2,-38,48,48215,4821545384,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,1,0,1,1011,1011242211,9.64141413722222
31911,242211,1,4,1,1,1,22,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,3,0,-5,-5,-5,-5,-5,1,2,2,2,2,8,801,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,3,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,1,10030001,2,19,190310313,2,2,20020262,2,18,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,1,2,2,-27,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,3,1,1,1,1,1,1,3,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011242211,9.64141413722222
32010,282210,1,4,1,1,2,28,1,3,3,-2,2,2,3,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,14,1403,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1312047,0,2,-20,1,12000,2,1,1,2,2,2,-22,-22,7,70090001,2,13,130080001,2,17,170170009,2,15,2,2,-23,-23,-23,-23,-23,-23,1,1,1,1,1,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,7,2,1,3,1,12000,2,7,1,13000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,3,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,9,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011282210,14.1717171655556
32011,242211,1,4,1,1,1,29,1,3,2,-2,2,2,6,2,6,2,2,3,0,3,0,2,2,5,0,5,0,-5,-5,-5,-5,-5,2,2,2,2,2,13,1304,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,2,1,1,1705015,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,15,151090069,2,14,140300001,2,20,200140001,2,16,2,1,2,2004,20040001,2,923,334,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20040001,12,2,1,1,1,12000,2,6,1,12000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,12,2,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011242211,9.64141413722222
32110,282210,1,4,1,1,1,36,1,3,2,-2,1,1,6,1,1,1,-3,4,2,2,0,2,1,1,1,5,1,2,-6,-6,-6,-6,1,2,2,2,2,12,1205,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,2,1,1,1,1705099,0,2,-20,1,13000,2,1,1,2,2,2,-22,-22,15,150310001,2,15,150760001,2,12,120460001,2,13,2,2,-23,-23,-23,-23,-23,-23,1,2,1,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,2,2,1,3,1,12000,2,7,1,13500,2,1,1,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,1,4,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282210,14.1717171655556
32111,242211,1,4,1,1,1,31,1,6,1,1,1,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,3,0,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,2,209,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,421,4,1,2,2,1,2,2,2,2,10,6,8000,4,5,468,1,2,2,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,7,70090001,2,2,20041599,2,13,130510027,2,14,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,2,2,-27,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,1,1,1,1,1,1,3,-37,-37,-37,2,2,2,2,4,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,11,2022,0,0,-49,1,-50,-50,2,4,1,1011,1011242211,9.64141413722222
32210,282210,1,4,1,1,1,32,1,3,2,-2,2,2,6,2,6,2,2,6,1,3,2,0,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,16,1608,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1312047,0,2,-20,1,10000,2,1,2,2,2,2,-22,-22,11,110110001,2,20,205150001,2,15,150440020,2,12,2,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,4,2,1,3,1,12000,2,7,1,12500,2,2,1,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,1,2,1,2,2,2,2,-37,-37,-37,2,2,2,2,2,2,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282210,14.1717171655556
32211,242211,1,4,1,1,1,35,1,3,3,-2,1,1,6,1,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,16,1612,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,3,1,1,1217001,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,15,150440020,2,7,70650001,2,19,190390001,2,30,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,4,2,1,5,2,-28,-28,-28,-28,999999,99,99,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48015,4801507432,3,2,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,15,2,2,2,2,4,1,4,48,48215,4821545384,20,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011242211,9.64141413722222
32310,282210,1,4,1,1,1,26,1,3,2,-2,2,2,6,2,1,1,-3,3,1,2,0,1,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,5,509,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1705015,1,2,-20,1,12000,2,1,1,2,2,2,-22,-22,19,190390001,2,26,260250001,2,20,204130078,2,18,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,2,2,1,3,1,12000,2,5,1,12000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,1,0,-35,-35,1,48,48215,4821545384,5,1,1,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48215,4821545384,7,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282210,14.1717171655556
32311,242211,1,4,1,1,1,25,1,3,2,-2,2,2,6,1,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,1,2,9,905,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,2,2,1,1705099,0,2,-20,1,10000,2,1,1,2,2,2,-22,-22,19,190260001,2,4,40090001,2,20,200140001,2,25,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,2,-27,1,10000,2,7,1,10000,2,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,10,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,1,-44,2020,2,2,2,1,-48,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011242211,9.64141413722222
32410,282210,1,4,1,1,2,25,1,6,1,1,2,2,6,2,6,1,-3,3,0,3,0,2,1,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,8,807,97,2,6,606,1,-13,-13,-13,-13,-13,-13,-13,5,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1217001,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,14,140700001,2,19,190390001,2,15,150240001,2,20,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,4,2,1,3,1,11000,2,4,3,11000,2,1,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,13,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011282210,14.1717171655556
32411,242211,1,4,1,1,1,47,1,3,2,-2,2,2,3,2,5,1,-3,6,1,3,2,3,1,1,1,3,1,3,-6,-6,-6,-6,1,2,2,2,2,5,501,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,2,3,1,1,1215013,3,2,-20,1,25000,2,2,2,2,2,2,-22,-22,9,90030001,2,23,230040001,2,19,190180105,2,28,2,2,-23,-23,-23,-23,-23,-23,1,1,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,10,2,1,2,1,25000,2,5,2,26000,2,1,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,11,2,2,2,2,4,2,-38,48,48215,4821545384,11,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011242211,9.64141413722222
32510,282210,1,4,1,1,1,35,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,1,2,2,8,801,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1705015,0,2,-20,1,99999,99,1,1,2,2,2,-22,-22,9,90030001,2,12,120500001,2,25,250120001,2,15,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280330282,3,2,1,5,1,15000,2,7,1,17000,2,2,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,6,6015,601517022,3,2,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,5,2,2,2,4,2,-38,6,6015,601517022,3,5,1,524,10,5,2500,2,3,561,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,4,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282210,14.1717171655556
32710,282210,1,4,1,1,1,29,1,3,2,-2,2,2,6,2,5,1,-3,3,1,2,0,1,1,1,1,1,1,2,-6,-6,-6,-6,1,2,1,2,2,8,801,99,2,6,601,99,-13,-13,-13,-13,-13,-13,-13,25,6,1,-15,1,-17,722,2,2,2,2,2,2,2,2,2,8,6,8000,4,4,811,2,2,1,96,2,1,1705099,0,2,-20,1,15000,2,1,2,2,2,2,-22,-22,1,10010001,2,14,140080001,2,6,60100001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,5,1,3,1,15000,2,7,1,15000,2,2,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,3,1,3,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,2,5,2,2,2,4,2,-38,48,48215,4821545384,1,5,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,2,1,1011,1011282210,14.1717171655556
32810,282210,1,4,1,1,1,54,1,3,2,-2,1,2,6,2,1,1,-3,3,1,2,0,1,1,1,3,5,3,1,1,1,2,3,1,2,1,2,2,4,403,97,2,3,311,1,-13,-13,-13,-13,-13,-13,-13,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,3,2,1,96,2,1,1705099,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,12,120460001,2,3,30080001,2,14,140150001,2,20,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,6,2,1,3,1,10000,2,4,3,10000,2,1,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48203,4820331904,2,2,2,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,5,5,2,2,2,4,2,-38,48,48197,4819714680,3,5,1,962,10,6,99999,99,99,561,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,6,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011282210,14.1717171655556
32910,282210,1,4,1,1,1,36,1,6,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,1,2,2,5,512,99,5,-11,-11,-11,-11,-11,-11,-11,34,34009,3400910270,7,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1217001,3,2,-20,1,13000,2,1,2,2,2,2,-22,-22,15,150350027,2,13,130410001,2,6,60070001,2,15,2,1,19,19039,190390001,2,611,111,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,5,2,1,3,1,13000,2,6,1,13500,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,34,34009,3400910270,6,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,2,5,1,1,2,4,2,-38,34,34009,3400910270,7,6,1,712,11,6,4000,2,4,236,2,6,1500,4,3,1,0,-43,-43,-43,-43,1,-46,-46,5,2016,0,0,-49,1,-50,-50,2,0,1,1011,1011282210,14.1717171655556
